header,true_label,true_binary,v3_bin_pred,v3_bin_conf,v3_sf_pred,v3_sf_conf,v4_bin_pred,v4_bin_conf,v4_sf_pred,v4_sf_conf,seq_length,modeled_sf,binary_eval,v3_bin_correct,v4_bin_correct,both_bin_correct,both_bin_wrong,v3_sf_correct,v4_sf_correct,both_sf_wrong
TcMar-Tc1_27-aBufBuf#DNA/TcMar-Tc1,None,0,1,0.9888292,DNA/TcMar-Tc1,0.7465743,1,0.9999249,DNA/TcMar-Tc1,0.9191841,1603,False,True,False,False,False,True,True,True,False
Unknown_30-fGymBra#Unknown,None,0,1,0.98882896,DNA/Academ-1,0.83964056,1,0.99131936,DNA/TcMar-Tc1,0.87974465,3134,False,True,False,False,False,True,True,True,False
Ginger-2_1-fPagPag#Unknown,None,0,1,0.98875636,DNA/hAT,0.5253596,1,0.9653768,DNA/PiggyBac,0.8049272,2470,False,True,False,False,False,True,True,True,False
hAT_71-aGasCar#DNA/hAT,None,0,1,0.9887515,DNA/hAT,0.64651906,1,0.99469864,DNA/hAT,0.9160429,12325,False,True,False,False,False,True,True,True,False
Unknown_33-rPodMel#DNA/hAT,None,0,1,0.9887355,DNA/hAT,0.80819714,1,0.999897,DNA/hAT,0.9216567,1295,False,True,False,False,False,True,True,True,False
Unknown_64-rPodMur#DNA/hAT,None,0,1,0.9887189,DNA/hAT,0.8818121,1,0.99986744,DNA/hAT,0.9189983,1001,False,True,False,False,False,True,True,True,False
hAT_549-aRhiDor#DNA/hAT,None,0,1,0.98864496,DNA/hAT,0.71904844,1,0.95117635,DNA/hAT,0.9193609,7535,False,True,False,False,False,True,True,True,False
TcMar-Tc1_10-aRanTem#DNA/TcMar-Tc1,None,0,1,0.9886291,DNA/TcMar-Tc1,0.7943489,1,0.99990547,DNA/TcMar-Tc1,0.9190975,1636,False,True,False,False,False,True,True,True,False
Unknown_9-aPseCor#Unknown,None,0,1,0.98859054,DNA/hAT,0.6953047,1,0.9999865,DNA/hAT,0.92143714,3262,False,True,False,False,False,True,True,True,False
TcMar-Tc1_1-fTauBub#DNA/TcMar-Tc1,None,0,1,0.98855585,DNA/TcMar-Tc1,0.8339079,1,0.9998913,DNA/TcMar-Tc1,0.920401,1606,False,True,False,False,False,True,True,True,False
PiggyBac_2-fEpiRan#DNA/PiggyBac,None,0,1,0.9885514,DNA/PiggyBac,0.36826932,1,0.9990625,DNA/PiggyBac,0.91836715,5084,False,True,False,False,False,True,True,True,False
Academ-1_8-fGymBra#DNA/Academ-1,None,0,1,0.988528,DNA/Academ-1,0.9527847,1,0.99998367,DNA/Academ-1,0.9317557,3279,False,True,False,False,False,True,True,True,False
hAT_632-aRhiDor#DNA/hAT,None,0,1,0.98850024,DNA/hAT,0.7365219,1,0.9453946,DNA/hAT,0.92090994,7391,False,True,False,False,False,True,True,True,False
Academ-1_158-kMyxGlu#DNA/Academ-1,None,0,1,0.98848873,DNA/Academ-1,0.9255148,1,0.9999988,DNA/Academ-1,0.92659926,4764,False,True,False,False,False,True,True,True,False
hAT_57-rDibSmi#Unknown,None,0,1,0.98845196,DNA,0.560737,1,0.99914575,DNA,0.91573334,1779,False,True,False,False,False,True,True,True,False
Unknown_28-fGymBra#Unknown,None,0,1,0.98841643,DNA/Academ-1,0.81858796,1,0.99478817,DNA/TcMar-Tc1,0.89114755,3262,False,True,False,False,False,True,True,True,False
TcMar-Tc1_21-fSilAri#DNA/TcMar-Tc1,None,0,1,0.9883663,DNA/TcMar-Tc1,0.7814831,1,0.9999056,DNA/TcMar-Tc1,0.91313463,1609,False,True,False,False,False,True,True,True,False
hAT_254-aRhiDor#DNA/hAT,None,0,1,0.98834735,DNA/hAT,0.717231,1,0.97420436,DNA/hAT,0.9137994,8076,False,True,False,False,False,True,True,True,False
hAT_511-aRhiDor#DNA/hAT,None,0,1,0.9883223,DNA/hAT,0.73196846,1,0.9603694,DNA/hAT,0.91712964,7616,False,True,False,False,False,True,True,True,False
hAT_510-aRhiDor#DNA/hAT,None,0,1,0.9883223,DNA/hAT,0.73196846,1,0.9311603,DNA/hAT,0.92362094,7617,False,True,False,False,False,True,True,True,False
hAT_819-aRhiDor#DNA/hAT,None,0,1,0.9883111,DNA/hAT,0.70733666,1,0.99453074,DNA/hAT,0.91308075,8672,False,True,False,False,False,True,True,True,False
TcMar-Tc1_51-fNeoGra#DNA/TcMar-Tc1,None,0,1,0.98829097,DNA/TcMar-Tc1,0.77607423,1,0.9998661,DNA/TcMar-Tc1,0.91982466,1613,False,True,False,False,False,True,True,True,False
hAT_813-aRhiDor#DNA/hAT,None,0,1,0.9882637,DNA/hAT,0.7151033,1,0.9342608,DNA/hAT,0.92302126,7092,False,True,False,False,False,True,True,True,False
Unknown_4-aPseCor#Unknown,None,0,1,0.9882456,DNA/hAT,0.7310175,1,0.9999863,DNA/hAT,0.9214666,3454,False,True,False,False,False,True,True,True,False
hAT_81-aManAur#DNA/hAT,None,0,1,0.98823416,DNA/hAT,0.7830219,1,0.9960685,DNA/hAT,0.9134934,6637,False,True,False,False,False,True,True,True,False
hAT_514-aMixFle#DNA/hAT,None,0,1,0.98823404,DNA/hAT,0.78154474,1,0.9891774,DNA/hAT,0.9163428,5656,False,True,False,False,False,True,True,True,False
hAT_860-aPelLes#DNA/hAT,None,0,1,0.9882329,DNA/hAT,0.7901958,1,0.97807354,DNA/hAT,0.9144033,9194,False,True,False,False,False,True,True,True,False
hAT_483-aMixFle#DNA/hAT,None,0,1,0.98811567,DNA/hAT,0.79974097,1,0.9886148,DNA/hAT,0.91644543,5820,False,True,False,False,False,True,True,True,False
TcMar-Tc1_1-fPhoPho#DNA/TcMar-Tc1,None,0,1,0.98808795,DNA/TcMar-Tc1,0.8015296,1,0.9389778,DNA/TcMar-Tc1,0.87989193,2422,False,True,False,False,False,True,True,True,False
hAT_401-aMixFle#DNA/hAT,None,0,1,0.98805606,DNA/hAT,0.77115303,1,0.98990005,DNA/hAT,0.91660994,6356,False,True,False,False,False,True,True,True,False
hAT_484-aMixFle#DNA/hAT,None,0,1,0.9880526,DNA/hAT,0.80180883,1,0.9886995,DNA/hAT,0.9165225,5820,False,True,False,False,False,True,True,True,False
Unknown_4-rPodGai#DNA,None,0,1,0.9880344,DNA,0.6912622,1,0.99852943,DNA,0.91780216,2016,False,True,False,False,False,True,True,True,False
PiggyBac_6-aRanTem#DNA/PiggyBac,None,0,1,0.98799616,DNA/PiggyBac,0.8845304,1,0.9996482,DNA/PiggyBac,0.9038791,9077,False,True,False,False,False,True,True,True,False
hAT_872-aRhiDor#DNA/hAT,None,0,1,0.98796207,DNA/hAT,0.73215115,1,0.9159037,DNA/hAT,0.9258566,8521,False,True,False,False,False,True,True,True,False
PiggyBac_4-aBomVar#DNA/PiggyBac,None,0,1,0.9879246,DNA/PiggyBac,0.95032555,1,0.7215594,DNA/PiggyBac,0.93337065,9040,False,True,False,False,False,True,True,True,False
TcMar-Tc1_13-fSarPil#DNA/TcMar-Tc1,None,0,1,0.98787516,DNA/TcMar-Tc1,0.8558595,1,0.9989631,DNA/TcMar-Tc1,0.9171715,1627,False,True,False,False,False,True,True,True,False
hAT_915-aEngPus#DNA/hAT,None,0,1,0.9877652,DNA/hAT,0.7845364,1,0.9987613,DNA/hAT,0.9142473,6585,False,True,False,False,False,True,True,True,False
hAT_492-aMixFle#DNA/hAT,None,0,1,0.9877446,DNA/hAT,0.78990024,1,0.9876159,DNA/hAT,0.91640276,5758,False,True,False,False,False,True,True,True,False
hAT_922-aRhiDor#DNA/hAT,None,0,1,0.98772985,DNA/hAT,0.7252337,1,0.9920278,DNA/hAT,0.91416764,6860,False,True,False,False,False,True,True,True,False
hAT_878-aRhiDor#DNA/hAT,None,0,1,0.98772764,DNA/hAT,0.7352448,1,0.99835485,DNA/hAT,0.91294926,8500,False,True,False,False,False,True,True,True,False
hAT_24-rEubMac#DNA/hAT,None,0,1,0.9877203,DNA/hAT,0.7660194,1,0.9857238,DNA/hAT,0.9154959,11559,False,True,False,False,False,True,True,True,False
hAT_604-aRhiDor#DNA/hAT,None,0,1,0.9877101,DNA/hAT,0.7303495,1,0.9495575,DNA/hAT,0.9198405,7440,False,True,False,False,False,True,True,True,False
hAT_1038-aRhiDor#DNA/hAT,None,0,1,0.9876702,DNA/hAT,0.7532181,1,0.95864797,DNA/hAT,0.91819996,6479,False,True,False,False,False,True,True,True,False
hAT_705-aRhiDor#DNA/hAT,None,0,1,0.98764616,DNA/hAT,0.7201965,1,0.92823136,DNA/hAT,0.9243011,7275,False,True,False,False,False,True,True,True,False
hAT_13-aMixFle#DNA/hAT,None,0,1,0.9875907,DNA/hAT,0.7804651,1,0.98875755,DNA/hAT,0.9163267,5452,False,True,False,False,False,True,True,True,False
hAT_83-aRhiDor#DNA/hAT,None,0,1,0.98758775,DNA/hAT,0.7186968,1,0.93473935,DNA/hAT,0.92275906,6128,False,True,False,False,False,True,True,True,False
Unknown_112-fPhoPho#Unknown,None,0,1,0.9875644,DNA/TcMar-Tc1,0.81076604,1,0.9988632,DNA/TcMar-Tc1,0.92005306,1622,False,True,False,False,False,True,True,True,False
hAT_355-aRhiDor#DNA/hAT,None,0,1,0.98756206,DNA/hAT,0.72003573,1,0.9762991,DNA/hAT,0.91472805,7988,False,True,False,False,False,True,True,True,False
hAT_187-aRhiDor#DNA/hAT,None,0,1,0.98753333,DNA/hAT,0.71295464,1,0.9928966,DNA/hAT,0.91361296,8166,False,True,False,False,False,True,True,True,False
TcMar-Tc1_3-fPhoLeu#DNA/TcMar-Tc1,None,0,1,0.98749906,DNA/TcMar-Tc1,0.7650156,1,0.9998752,DNA/TcMar-Tc1,0.9190463,1594,False,True,False,False,False,True,True,True,False
hAT_230-aPelLes#DNA/hAT,None,0,1,0.9874823,DNA/hAT,0.7838767,1,0.975713,DNA/hAT,0.9145929,5685,False,True,False,False,False,True,True,True,False
hAT_39-rSteOdo#DNA/hAT,None,0,1,0.98747265,DNA/hAT,0.8028991,1,0.99995995,DNA/hAT,0.91645986,1789,False,True,False,False,False,True,True,True,False
hAT_110-aManAur#DNA/hAT,None,0,1,0.9873976,DNA/hAT,0.7938439,1,0.99807703,DNA/hAT,0.91366124,8144,False,True,False,False,False,True,True,True,False
hAT_107-aRhiDor#DNA/hAT,None,0,1,0.9873942,DNA/hAT,0.73131204,1,0.91705614,DNA/hAT,0.92569315,8295,False,True,False,False,False,True,True,True,False
hAT_131-fPorCra#DNA,DNA,1,0,0.98729646,DNA,0.9220714,0,0.9999995,DNA,0.5859936,654,True,True,False,False,False,True,True,True,False
Gypsy_10-kTriCli#LTR/Gypsy,None,0,1,0.9872459,DNA/Academ-1,0.4354512,1,0.59982187,DNA/hAT,0.32969385,17512,False,True,False,False,False,True,True,True,False
hAT_397-aEleCoq#DNA/hAT,None,0,1,0.98723894,DNA/hAT,0.77214915,1,0.99444467,DNA/hAT,0.91759163,9218,False,True,False,False,False,True,True,True,False
hAT_405-aEleCoq#DNA/hAT,None,0,1,0.98723894,DNA/hAT,0.77214915,1,0.9896554,DNA/hAT,0.9172536,9216,False,True,False,False,False,True,True,True,False
hAT_741-aRhiDor#DNA/hAT,None,0,1,0.9871789,DNA/hAT,0.7229049,1,0.9161848,DNA/hAT,0.9261152,7217,False,True,False,False,False,True,True,True,False
TcMar-Tc1_30-kMyxGlu#DNA/TcMar-Tc1,None,0,1,0.98712456,DNA/TcMar-Tc1,0.7579188,1,0.99985325,DNA/TcMar-Tc1,0.92128694,1676,False,True,False,False,False,True,True,True,False
hAT_530-aRhiDor#DNA/hAT,None,0,1,0.98712254,DNA/hAT,0.72528356,1,0.916218,DNA/hAT,0.926815,7583,False,True,False,False,False,True,True,True,False
hAT_506-aRhiDor#DNA/hAT,None,0,1,0.98712045,DNA/hAT,0.69558066,1,0.99100906,DNA/hAT,0.9126974,7647,False,True,False,False,False,True,True,True,False
hAT_455-aEleCoq#DNA/hAT,None,0,1,0.98711956,DNA/hAT,0.7902757,1,0.9515459,DNA/hAT,0.92267686,7146,False,True,False,False,False,True,True,True,False
hAT_68-aMixFle#DNA/hAT,None,0,1,0.9871028,DNA/hAT,0.7806912,1,0.9851687,DNA/hAT,0.91638833,4850,False,True,False,False,False,True,True,True,False
hAT_45-rSteOdo#DNA/hAT,None,0,1,0.98709166,DNA/hAT,0.76979,1,0.99995685,DNA/hAT,0.9155726,1724,False,True,False,False,False,True,True,True,False
hAT_908-aRhiDor#DNA/hAT,None,0,1,0.98706543,DNA/hAT,0.7297587,1,0.98949057,DNA/hAT,0.9135477,6877,False,True,False,False,False,True,True,True,False
hAT_806-aRhiDor#DNA/hAT,None,0,1,0.98706484,DNA/hAT,0.72891587,1,0.98798174,DNA/hAT,0.91333777,7101,False,True,False,False,False,True,True,True,False
hAT_1023-aRhiDor#DNA/hAT,None,0,1,0.98705614,DNA/hAT,0.74199235,1,0.99743795,DNA/hAT,0.91367227,8387,False,True,False,False,False,True,True,True,False
hAT_338-aEleCoq#DNA/hAT,None,0,1,0.98694974,DNA/hAT,0.7763273,1,0.9476583,DNA/hAT,0.92148066,7451,False,True,False,False,False,True,True,True,False
hAT_919-aRhiDor#DNA/hAT,None,0,1,0.98693407,DNA/hAT,0.728608,1,0.9931206,DNA/hAT,0.91316307,8447,False,True,False,False,False,True,True,True,False
TcMar-Tc1_2-fPanHyp#DNA/TcMar-Tc1,None,0,1,0.98691446,DNA/TcMar-Tc1,0.80584997,1,0.9998969,DNA/TcMar-Tc1,0.92013645,1635,False,True,False,False,False,True,True,True,False
hAT_921-aRhiDor#DNA/hAT,None,0,1,0.9868314,DNA/hAT,0.7166692,1,0.9647208,DNA/hAT,0.9162582,6861,False,True,False,False,False,True,True,True,False
hAT_182-aEleCoq#DNA/hAT,None,0,1,0.98680633,DNA/hAT,0.7779589,1,0.9912236,DNA/hAT,0.9089117,7899,False,True,False,False,False,True,True,True,False
TcMar-Tc1_6-fSalBra#DNA/TcMar-Tc1,None,0,1,0.9867958,DNA/TcMar-Tc1,0.741916,1,0.99986386,DNA/TcMar-Tc1,0.92092216,1650,False,True,False,False,False,True,True,True,False
hAT_649-aEleCoq#DNA/hAT,None,0,1,0.9867856,DNA/hAT,0.78614813,1,0.99569595,DNA/hAT,0.91390115,6399,False,True,False,False,False,True,True,True,False
hAT_257-aEleCoq#DNA/hAT,None,0,1,0.9867176,DNA/hAT,0.81397307,1,0.9862574,DNA/hAT,0.91636974,7702,False,True,False,False,False,True,True,True,False
hAT_658-aRhiDor#DNA/hAT,None,0,1,0.9866834,DNA/hAT,0.72277266,1,0.99190146,DNA/hAT,0.9130377,8899,False,True,False,False,False,True,True,True,False
hAT_687-aRhiDor#DNA/hAT,None,0,1,0.9865702,DNA/hAT,0.72608453,1,0.94820005,DNA/hAT,0.9204445,7310,False,True,False,False,False,True,True,True,False
hAT_315-aRhiDor#DNA/hAT,None,0,1,0.98656946,DNA/hAT,0.72729075,1,0.9839281,DNA/hAT,0.9131361,7995,False,True,False,False,False,True,True,True,False
hAT_181-aEleCoq#DNA/hAT,None,0,1,0.98654616,DNA/hAT,0.7817777,1,0.83392197,DNA/hAT,0.9181616,7907,False,True,False,False,False,True,True,True,False
Unknown_8-aPseCor#Unknown,None,0,1,0.98654526,DNA/hAT,0.71600014,1,0.9999862,DNA/hAT,0.9214038,3323,False,True,False,False,False,True,True,True,False
hAT_7-aSpeBom#DNA/hAT,None,0,1,0.98650473,DNA/hAT,0.76415914,1,0.99995744,DNA/hAT,0.9245586,11085,False,True,False,False,False,True,True,True,False
Unknown_97-rPodErh#DNA/hAT,None,0,1,0.9864609,DNA/hAT,0.7005097,1,0.9999379,DNA/hAT,0.9194095,1397,False,True,False,False,False,True,True,True,False
hAT_428-aMixFle#DNA/hAT,None,0,1,0.98641104,DNA/hAT,0.76970017,1,0.98360956,DNA/hAT,0.916641,6145,False,True,False,False,False,True,True,True,False
hAT_154-aEleCoq#DNA/hAT,None,0,1,0.98637086,DNA/hAT,0.7922832,1,0.88565296,DNA/hAT,0.9158883,9771,False,True,False,False,False,True,True,True,False
hAT_383-aRhiDor#DNA/hAT,None,0,1,0.9863544,DNA/hAT,0.7199261,1,0.96053857,DNA/hAT,0.91661054,7916,False,True,False,False,False,True,True,True,False
Unknown_116-fCypVen#DNA/TcMar-Tc1,None,0,1,0.986347,DNA/TcMar-Tc1,0.60883564,1,0.99975795,DNA/TcMar-Tc1,0.9156761,1878,False,True,False,False,False,True,True,True,False
hAT_864-aEngPus#DNA/hAT,None,0,1,0.9863405,DNA/hAT,0.769576,1,0.9920162,DNA/hAT,0.9187541,6911,False,True,False,False,False,True,True,True,False
hAT_518-aRhiDor#DNA/hAT,None,0,1,0.98631185,DNA/hAT,0.7274247,1,0.9498697,DNA/hAT,0.9207955,7602,False,True,False,False,False,True,True,True,False
hAT_685-aRhiDor#DNA/hAT,None,0,1,0.9863114,DNA/hAT,0.72723883,1,0.92099184,DNA/hAT,0.9254991,7314,False,True,False,False,False,True,True,True,False
TcMar-Tc1_24-aRanImi#DNA/TcMar-Tc1,None,0,1,0.9862554,DNA/TcMar-Tc1,0.7911575,1,0.9998877,DNA/TcMar-Tc1,0.9212608,1737,False,True,False,False,False,True,True,True,False
hAT_362-aRhiDor#DNA/hAT,None,0,1,0.98621386,DNA/hAT,0.7221655,1,0.9700871,DNA/hAT,0.9163874,9746,False,True,False,False,False,True,True,True,False
TcMar-Tc1_55-kMyxGlu#DNA/TcMar-Tc1,None,0,1,0.9861426,DNA/TcMar-Tc1,0.83664185,1,0.9998641,DNA/TcMar-Tc1,0.92073464,1555,False,True,False,False,False,True,True,True,False
hAT_59-rDibSmi#Unknown,None,0,1,0.9861274,DNA,0.58906734,1,0.99959606,DNA,0.9133671,1701,False,True,False,False,False,True,True,True,False
hAT_769-aRhiDor#DNA/hAT,None,0,1,0.9860908,DNA/hAT,0.7023079,1,0.971116,DNA/hAT,0.91356134,7189,False,True,False,False,False,True,True,True,False
hAT_703-aRhiDor#DNA/hAT,None,0,1,0.98599607,DNA/hAT,0.72041655,1,0.9104412,DNA/hAT,0.9259654,7275,False,True,False,False,False,True,True,True,False
hAT_35-fGadMor#DNA,DNA,1,0,0.9859621,DNA,0.9483848,0,0.9999927,DNA,0.6208706,1102,True,True,False,False,False,True,True,True,False
hAT_367-aXenPet#DNA/hAT,None,0,1,0.98594946,DNA/hAT,0.7188412,1,0.99892384,DNA/hAT,0.92030424,12290,False,True,False,False,False,True,True,True,False
hAT_465-aMixFle#DNA/hAT,None,0,1,0.9859453,DNA/hAT,0.7738571,1,0.98489445,DNA/hAT,0.91652364,5945,False,True,False,False,False,True,True,True,False
hAT_162-aPelLes#DNA/hAT,None,0,1,0.9857751,DNA/hAT,0.78087115,1,0.97572154,DNA/hAT,0.9145535,6017,False,True,False,False,False,True,True,True,False
hAT_443-aRhiDor#DNA/hAT,None,0,1,0.9857502,DNA/hAT,0.7206912,1,0.98262846,DNA/hAT,0.9134734,7772,False,True,False,False,False,True,True,True,False
hAT_952-aRhiDor#DNA/hAT,None,0,1,0.9857326,DNA/hAT,0.730401,1,0.89504653,DNA/hAT,0.9289283,6765,False,True,False,False,False,True,True,True,False
hAT_381-aEleCoq#DNA/hAT,None,0,1,0.9856974,DNA/hAT,0.7916713,1,0.9863608,DNA/hAT,0.91477627,7329,False,True,False,False,False,True,True,True,False
hAT_177-aRhiDor#DNA/hAT,None,0,1,0.9856779,DNA/hAT,0.7119417,1,0.9882542,DNA/hAT,0.91348255,8217,False,True,False,False,False,True,True,True,False
hAT_181-aRhiDor#DNA/hAT,None,0,1,0.9856586,DNA/hAT,0.7188242,1,0.9609419,DNA/hAT,0.91822994,8202,False,True,False,False,False,True,True,True,False
hAT_930-aEngPus#DNA/hAT,None,0,1,0.98565334,DNA/hAT,0.7772597,1,0.95892006,DNA/hAT,0.91842055,6523,False,True,False,False,False,True,True,True,False
hAT_60-rDibSmi#Unknown,None,0,1,0.98561734,DNA,0.57789093,1,0.9995714,DNA,0.91324687,1698,False,True,False,False,False,True,True,True,False
hAT_416-aRhiDor#DNA/hAT,None,0,1,0.985531,DNA/hAT,0.7281501,1,0.9600472,DNA/hAT,0.91700727,7837,False,True,False,False,False,True,True,True,False
hAT_185-aEleCoq#DNA/hAT,None,0,1,0.985508,DNA/hAT,0.7882531,1,0.9413702,DNA/hAT,0.9141129,7894,False,True,False,False,False,True,True,True,False
hAT_135-aRhiDor#DNA/hAT,None,0,1,0.98545676,DNA/hAT,0.7244029,1,0.97430545,DNA/hAT,0.9138875,5901,False,True,False,False,False,True,True,True,False
TcMar-Tc1_5-kMyxGlu#DNA/TcMar-Tc1,None,0,1,0.98539114,DNA/PiggyBac,0.31082174,1,0.9997367,DNA/TcMar-Tc1,0.9253137,2489,False,True,False,False,False,True,True,True,False
hAT_263-aEleCoq#DNA/hAT,None,0,1,0.98536646,DNA/hAT,0.80090106,1,0.975552,DNA/hAT,0.91696507,7682,False,True,False,False,False,True,True,True,False
hAT_104-aXenPet#DNA/hAT,None,0,1,0.9852711,DNA/hAT,0.7659331,1,0.96101767,DNA/hAT,0.9173228,7658,False,True,False,False,False,True,True,True,False
hAT_398-aXenPet#DNA/hAT,None,0,1,0.9852711,DNA/hAT,0.7659331,1,0.96013343,DNA/hAT,0.9175878,8264,False,True,False,False,False,True,True,True,False
hAT_739-aRhiDor#DNA/hAT,None,0,1,0.9852505,DNA/hAT,0.72089136,1,0.91458774,DNA/hAT,0.92642355,7222,False,True,False,False,False,True,True,True,False
Unknown_74-rPodBoc#DNA,None,0,1,0.9852357,DNA,0.72212756,1,0.9926737,DNA,0.9019193,1459,False,True,False,False,False,True,True,True,False
hAT_166-aPelLes#DNA/hAT,None,0,1,0.98523486,DNA/hAT,0.7817194,1,0.9756252,DNA/hAT,0.914471,6005,False,True,False,False,False,True,True,True,False
TcMar-Tc1_1-fPlePla#DNA/TcMar-Tc1,None,0,1,0.9852128,DNA/TcMar-Tc1,0.7780939,1,0.999783,DNA/TcMar-Tc1,0.92264014,2397,False,True,False,False,False,True,True,True,False
hAT_883-aEngPus#DNA/hAT,None,0,1,0.9851806,DNA/hAT,0.7633574,1,0.9700893,DNA/hAT,0.9162844,6807,False,True,False,False,False,True,True,True,False
hAT_82-aManAur#DNA/hAT,None,0,1,0.9851317,DNA/hAT,0.7787086,1,0.9960194,DNA/hAT,0.91393,6598,False,True,False,False,False,True,True,True,False
hAT_935-aEngPus#DNA/hAT,None,0,1,0.9851173,DNA/hAT,0.778981,1,0.90569395,DNA/hAT,0.91968745,6484,False,True,False,False,False,True,True,True,False
hAT_176-aRhiDor#DNA/hAT,None,0,1,0.985106,DNA/hAT,0.7241448,1,0.9773351,DNA/hAT,0.9144754,8217,False,True,False,False,False,True,True,True,False
hAT_233-aPelLes#DNA/hAT,None,0,1,0.9850818,DNA/hAT,0.7777026,1,0.9608407,DNA/hAT,0.9150842,5650,False,True,False,False,False,True,True,True,False
hAT_409-aMixFle#DNA/hAT,None,0,1,0.98507035,DNA/hAT,0.7701082,1,0.9853812,DNA/hAT,0.9164353,6256,False,True,False,False,False,True,True,True,False
TcMar-Tc1_96-aBufBuf#DNA/TcMar-Tc1,None,0,1,0.9850472,DNA/TcMar-Tc1,0.7470544,1,0.99983203,DNA/TcMar-Tc1,0.92356706,2540,False,True,False,False,False,True,True,True,False
hAT_469-aMixFle#DNA/hAT,None,0,1,0.98502755,DNA/hAT,0.7571218,1,0.9880201,DNA/hAT,0.91672313,5860,False,True,False,False,False,True,True,True,False
Unknown_338-fSarPil#DNA,None,0,1,0.9849867,DNA/TcMar-Tc1,0.48800167,1,0.9961718,DNA,0.9008149,1514,False,True,False,False,False,True,True,True,False
hAT_776-aRhiDor#DNA/hAT,None,0,1,0.98497576,DNA/hAT,0.7187061,1,0.9215331,DNA/hAT,0.9251006,7171,False,True,False,False,False,True,True,True,False
TcMar-Tc1_31-fAstMex#DNA/TcMar-Tc1,None,0,1,0.9849561,DNA/TcMar-Tc1,0.7342637,1,0.99984765,DNA/TcMar-Tc1,0.9200999,1650,False,True,False,False,False,True,True,True,False
hAT_166-aEleCoq#DNA/hAT,None,0,1,0.98495275,DNA/hAT,0.8121795,1,0.9717439,DNA/hAT,0.9168516,7972,False,True,False,False,False,True,True,True,False
Unknown_46-rPodGai#DNA,None,0,1,0.9848962,DNA,0.77023983,1,0.9994361,DNA,0.91645294,1390,False,True,False,False,False,True,True,True,False
Unknown_34-eAstRub#Unknown,None,0,1,0.9848815,DNA/Academ-1,0.3257926,1,0.9997327,DNA/CMC,0.92666817,4546,False,True,False,False,False,True,True,True,False
hAT_509-aEleCoq#DNA/hAT,None,0,1,0.984767,DNA/hAT,0.784549,1,0.9695571,DNA/hAT,0.92007744,6966,False,True,False,False,False,True,True,True,False
hAT_15-aMixFle#DNA/hAT,None,0,1,0.9847322,DNA/hAT,0.78077185,1,0.9880655,DNA/hAT,0.916589,5451,False,True,False,False,False,True,True,True,False
hAT_801-aRhiDor#DNA/hAT,None,0,1,0.98472244,DNA/hAT,0.7182075,1,0.9219697,DNA/hAT,0.9253841,7117,False,True,False,False,False,True,True,True,False
hAT_489-aEleCoq#DNA/hAT,None,0,1,0.9847121,DNA/hAT,0.7967567,1,0.9903189,DNA/hAT,0.9151241,7046,False,True,False,False,False,True,True,True,False
hAT_913-aEngPus#DNA/hAT,None,0,1,0.98467326,DNA/hAT,0.76823175,1,0.993912,DNA/hAT,0.9189818,6598,False,True,False,False,False,True,True,True,False
hAT_50-kMyxGlu#DNA/hAT,None,0,1,0.9846661,DNA/hAT,0.6458636,1,0.99964404,DNA/hAT,0.9111686,2153,False,True,False,False,False,True,True,True,False
Academ-1_15-fNanAch#DNA/Academ-1,None,0,1,0.98466545,DNA/Academ-1,0.8555689,1,0.9999939,DNA/Academ-1,0.93182176,3430,False,True,False,False,False,True,True,True,False
hAT_171-aPelLes#DNA/hAT,None,0,1,0.9846171,DNA/hAT,0.785305,1,0.97719634,DNA/hAT,0.91446674,5988,False,True,False,False,False,True,True,True,False
hAT_596-aRhiDor#DNA/hAT,None,0,1,0.98458254,DNA/hAT,0.71795875,1,0.90908074,DNA/hAT,0.9269891,7448,False,True,False,False,False,True,True,True,False
Unknown_25-aGeoSer#DNA,None,0,1,0.98456687,DNA,0.8397708,1,0.9724253,DNA,0.9129841,2371,False,True,False,False,False,True,True,True,False
hAT_243-aPelLes#DNA/hAT,None,0,1,0.98450285,DNA/hAT,0.7797667,1,0.9709319,DNA/hAT,0.9140795,5619,False,True,False,False,False,True,True,True,False
TcMar-Tc1_1-fTauAds#DNA/TcMar-Tc1,None,0,1,0.98449844,DNA/TcMar-Tc1,0.8274187,1,0.9998486,DNA/TcMar-Tc1,0.92137074,1656,False,True,False,False,False,True,True,True,False
hAT_608-aRhiDor#DNA/hAT,None,0,1,0.9844952,DNA/hAT,0.7272231,1,0.99541986,DNA/hAT,0.91289216,9062,False,True,False,False,False,True,True,True,False
hAT_421-aEleCoq#DNA/hAT,None,0,1,0.98447555,DNA/hAT,0.78209025,1,0.9910918,DNA/hAT,0.91515845,7228,False,True,False,False,False,True,True,True,False
Academ-1_6-fDirArg#DNA/Academ-1,None,0,1,0.9844677,DNA/Academ-1,0.786338,1,0.99998856,DNA/Academ-1,0.93078834,6543,False,True,False,False,False,True,True,True,False
hAT_535-aMixFle#DNA/hAT,None,0,1,0.98446566,DNA/hAT,0.7832503,1,0.98973644,DNA/hAT,0.9165465,5552,False,True,False,False,False,True,True,True,False
Unknown_39-aHylSar#DNA,None,0,1,0.98446375,DNA,0.82689685,1,0.99997926,DNA,0.90786684,918,False,True,False,False,False,True,True,True,False
